size,time,resolution
5739.0,32080.5,82.5
5740.0,32081.0,93.75
5741.0,32121.0,83.75
5742.0,32100.0,77.5
5743.0,32080.0,75.0
5744.0,32100.5,82.5
5745.0,32080.0,86.25
5746.0,32100.0,76.25
5747.0,32100.0,82.5
5748.0,32100.5,81.28125
5749.0,32120.0,82.5
5750.0,32121.0,736.25
5751.0,32061.0,75.0
5752.0,32100.5,85.0
5753.0,32141.0,83.75
5754.0,32080.0,86.25
5755.0,32120.0,82.5
5756.0,32080.5,81.25
5757.0,32120.0,83.75
5758.0,32120.5,92.5
5759.0,32080.0,76.25
5760.0,32120.0,85.0
5761.0,32160.0,87.5
5762.0,32121.0,80.0
5763.0,32160.0,81.25
5764.0,32080.0,81.25
5765.0,32120.0,95.0
5766.0,32120.0,83.75
5767.0,32101.0,82.5
5768.0,32120.0,91.25
5769.0,32081.0,81.25
5770.0,32081.0,80.0
5771.0,32120.0,83.75
5772.0,32120.0,82.5
5773.0,32140.0,83.75
5774.0,32160.5,80.0
5775.0,32120.0,81.25
5776.0,32161.0,86.25
5777.0,32120.5,82.5
5778.0,32160.0,87.5
5779.0,32160.0,90.0
5780.0,32121.0,82.5
5781.0,32160.0,77.5
5782.0,32201.0,81.25
5783.0,32161.0,85.0
5784.0,32200.0,81.25
5785.0,32160.0,73.75
5786.0,32161.0,81.25
5787.0,32160.0,90.0
5788.0,32180.5,78.75
5789.0,32160.0,83.75
5790.0,32160.0,85.0
5791.0,32160.0,81.25
5792.0,32220.5,82.5
5793.0,32240.0,86.25
5794.0,32160.5,87.5
5795.0,32240.0,85.0
5796.0,32220.5,78.75
5797.0,32180.5,78.75
5798.0,32161.0,82.5
5799.0,32201.0,81.25
5800.0,32180.0,81.25
5801.0,32160.0,83.75
5802.0,32201.0,81.25
5803.0,32200.0,85.0
5804.0,32201.0,83.75
5805.0,32200.0,81.25
5806.0,32240.0,81.25
5807.0,32200.5,77.5
5808.0,32200.0,81.25
5809.0,32200.0,86.25
5810.0,32240.0,78.75
5811.0,32260.5,83.75
5812.0,32280.0,81.25
5813.0,32281.0,77.5
5814.0,32260.5,80.0
5815.0,32280.0,81.25
5816.0,32280.0,83.75
5817.0,32240.0,81.25
5818.0,32220.5,75.0
5819.0,32280.0,78.75
5820.0,32261.0,83.75
5821.0,32300.5,85.0
5822.0,32320.5,80.0
5823.0,32240.5,78.75
5824.0,32280.0,81.25
5825.0,32280.5,80.0
5826.0,32260.5,77.5
5827.0,32280.5,85.0
5828.0,32281.0,81.25
5829.0,32300.0,83.75
5830.0,32340.0,83.75
5831.0,32300.0,80.0
5832.0,32240.0,78.75
5833.0,32241.0,88.75
5834.0,32281.0,80.03125
5835.0,32320.0,81.25
5836.0,32280.0,77.5
5837.0,32280.5,76.25
5838.0,32280.0,78.78125
5839.0,32300.5,77.5
5840.0,32320.5,80.0
5841.0,32360.0,87.5
5842.0,32320.0,78.75
5843.0,32320.5,77.5
5844.0,32360.0,82.5
5845.0,32360.0,82.5
5846.0,32360.0,87.5
5847.0,32340.5,83.75
5848.0,32340.5,81.25
5849.0,32360.0,82.5
5850.0,32360.0,85.0
5851.0,32320.0,77.5
5852.0,32321.0,81.25
5853.0,32380.5,91.25
5854.0,32321.0,81.25
5855.0,32321.0,82.5
5856.0,32320.0,90.0
5857.0,32321.0,86.25
5858.0,32320.0,97.5
5859.0,32320.0,86.25
5860.0,32360.5,87.5
5861.0,32321.0,81.25
5862.0,32400.0,87.59375
5863.0,32321.0,83.75
5864.0,32320.0,77.5
5865.0,32361.0,77.5
5866.0,32320.0,82.5
5867.0,32360.5,81.25
5868.0,32340.5,83.75
5869.0,32360.0,83.75
5870.0,32420.5,83.75
5871.0,32420.5,82.5
5872.0,32380.0,76.25
5873.0,32400.5,80.0
5874.0,32400.5,80.0
5875.0,32400.0,81.25
5876.0,32380.5,80.0
5877.0,32401.0,81.25
5878.0,32401.0,85.03125
5879.0,32400.0,80.0
5880.0,32400.5,80.0
5881.0,32440.0,77.5
5882.0,32400.0,97.53125
5883.0,32400.0,83.75
5884.0,32420.5,86.25
5885.0,32441.0,87.5
5886.0,32440.0,85.0
5887.0,32401.0,77.5
5888.0,32400.0,201.25
5889.0,32400.0,81.25
5890.0,32440.0,83.75
5891.0,32400.5,80.0
5892.0,32480.0,80.0
5893.0,32460.5,83.75
5894.0,32440.0,86.25
5895.0,32440.0,82.5
5896.0,32401.0,80.0
5897.0,32460.5,80.0
5898.0,32420.0,75.0
5899.0,32400.0,82.5
5900.0,32400.0,82.5
5901.0,32500.5,81.28125
5902.0,32360.0,81.28125
5903.0,32401.0,78.75
5904.0,32440.0,81.25
5905.0,32440.0,77.5
5906.0,32440.0,93.75
5907.0,32440.5,81.25
5908.0,32440.0,85.0
5909.0,32440.5,85.0
5910.0,32441.0,77.5
5911.0,32481.0,85.0
5912.0,32440.0,80.0
5913.0,32440.0,80.0
5914.0,32440.0,75.0
5915.0,32480.0,80.0
5916.0,32520.0,80.0
5917.0,32480.0,78.75
5918.0,32560.0,87.5
5919.0,32480.0,81.25
5920.0,32481.0,93.78125
5921.0,32520.0,83.75
5922.0,32580.0,86.25
5923.0,32561.0,87.5
5924.0,32480.0,77.5
5925.0,32560.5,76.25
5926.0,32540.5,82.5
5927.0,32480.5,82.53125
5928.0,32520.0,85.0
5929.0,32521.0,83.75
5930.0,32540.5,82.5
5931.0,32520.0,76.25
5932.0,32480.5,85.0
5933.0,32500.5,86.25
5934.0,32520.0,86.25
5935.0,32560.0,82.5
5936.0,32540.5,81.25
5937.0,32481.0,85.0
5938.0,32501.0,77.5
5939.0,32520.0,83.75
5940.0,32560.0,78.75
5941.0,32520.0,77.5
5942.0,32500.5,85.0
5943.0,32520.0,81.25
5944.0,32520.0,88.75
5945.0,32601.0,85.0
5946.0,32560.0,88.75
5947.0,32620.5,90.0
5948.0,32561.0,85.0
5949.0,32600.5,90.0
5950.0,32580.5,88.75
5951.0,32540.5,78.75
5952.0,32600.0,87.5
5953.0,32540.5,80.0
5954.0,32600.5,86.25
5955.0,32561.0,90.0
5956.0,32600.0,81.25
5957.0,32560.0,82.5
5958.0,32640.0,80.0
5959.0,32560.5,82.5
5960.0,32580.5,80.0
5961.0,33860.0,75.0
5962.0,32640.5,80.0
5963.0,32560.0,80.0
5964.0,32600.0,82.5
5965.0,32561.0,81.25
5966.0,32600.0,82.5
5967.0,32640.0,77.5
5968.0,32640.0,76.25
5969.0,32641.0,83.75
5970.0,32680.0,82.5
5971.0,32700.5,83.75
5972.0,32640.5,85.0
5973.0,32600.0,93.75
5974.0,32600.5,83.75
5975.0,32680.0,81.25
5976.0,32640.5,81.25
5977.0,32640.0,83.75
5978.0,32640.5,76.25
5979.0,32640.0,87.5
5980.0,32640.0,83.75
5981.0,32601.0,82.5
5982.0,32640.5,78.75
5983.0,32720.0,82.5
5984.0,32640.0,75.0
5985.0,32600.0,82.5
5986.0,32640.5,81.25
5987.0,32601.0,77.53125
5988.0,32660.5,80.03125
5989.0,32640.0,85.0
5990.0,32660.0,81.25
5991.0,32620.5,77.5
5992.0,32681.0,83.75
5993.0,32621.0,81.25
5994.0,32680.5,82.5
5995.0,32640.0,76.25
5996.0,32660.5,83.75
5997.0,32680.0,85.0
5998.0,32641.0,86.25
5999.0,32720.5,77.53125
6000.0,32681.0,85.0
6001.0,32660.5,88.75
6002.0,32681.0,80.0
6003.0,32680.5,83.75
6004.0,32720.0,78.75
6005.0,32680.0,80.0
6006.0,32680.5,81.25
6007.0,32680.0,92.5
6008.0,32700.5,78.75
6009.0,32720.0,88.75
6010.0,32640.0,80.0
6011.0,32680.0,82.5
6012.0,32681.0,80.0
6013.0,32720.0,80.0
6014.0,32700.5,81.25
6015.0,32680.0,78.75
6016.0,32721.0,82.5
6017.0,32700.5,83.75
6018.0,32680.5,81.25
6019.0,32700.0,83.75
6020.0,32680.0,82.5
6021.0,32640.5,82.5
6022.0,32700.5,76.25
6023.0,32760.0,80.0
6024.0,32760.0,81.25
6025.0,32700.5,87.5
6026.0,32720.0,81.25
6027.0,32720.0,83.75
6028.0,32720.0,83.75
6029.0,32720.5,81.25
6030.0,32760.0,1008.75
6031.0,32760.0,86.25
6032.0,32720.5,78.75
6033.0,32700.5,80.0
6034.0,32681.0,81.25
6035.0,32720.5,85.0
6036.0,32760.5,85.0
6037.0,32721.0,78.75
6038.0,32760.0,82.5
6039.0,32721.0,78.75
6040.0,32760.0,83.75
6041.0,32760.0,78.75
6042.0,32721.0,75.0
6043.0,32800.0,82.5
6044.0,32740.5,80.0
6045.0,32840.0,86.25
6046.0,32920.0,80.0
6047.0,32760.0,81.25
6048.0,32780.5,76.25
6049.0,32800.0,88.75
6050.0,32840.0,82.5
6051.0,32761.0,82.5
6052.0,32780.5,80.0
6053.0,32881.0,88.75
6054.0,32880.0,83.78125
6055.0,32801.0,82.5
6056.0,32800.5,82.5
6057.0,32801.0,92.5
6058.0,32820.5,85.0
6059.0,32820.5,78.75
6060.0,32801.0,82.5
6061.0,32840.0,87.5
6062.0,32880.0,81.25
6063.0,32880.0,82.5
6064.0,32840.0,80.0
6065.0,32801.0,85.0
6066.0,32840.5,81.25
6067.0,32881.0,303.75
6068.0,32860.0,81.25
6069.0,32841.0,78.75
6070.0,32841.0,78.75
6071.0,32860.5,92.5
6072.0,32840.0,85.0
6073.0,32860.0,83.75
6074.0,32840.0,75.0
6075.0,32860.5,75.0
6076.0,32900.5,87.5
6077.0,32920.0,85.0
6078.0,32840.0,90.0
6079.0,32900.5,81.25
6080.0,32881.0,80.03125
6081.0,32880.5,81.25
6082.0,32860.5,80.0
6083.0,32960.0,77.5
6084.0,32980.0,81.25
6085.0,32880.0,95.0
6086.0,32860.5,81.25
6087.0,32880.0,92.53125
6088.0,32880.5,78.75
6089.0,32860.5,81.25
6090.0,32920.0,85.0
6091.0,32920.0,83.75
6092.0,32920.0,90.0
6093.0,32880.0,83.75
6094.0,32900.5,83.75
6095.0,32940.0,80.03125
6096.0,32880.5,80.0
6097.0,32880.5,83.75
6098.0,32881.0,78.75
6099.0,32920.0,88.75
6100.0,32920.0,85.0
6101.0,32900.5,85.0
6102.0,32920.0,90.0
6103.0,32920.5,78.75
6104.0,32880.0,87.5
6105.0,32960.0,83.75
6106.0,33000.0,85.0
6107.0,32940.5,82.5
6108.0,32940.5,86.25
6109.0,33000.0,87.5
6110.0,32900.5,83.75
6111.0,32920.0,85.0
6112.0,33020.5,81.25
6113.0,32980.5,86.25
6114.0,32980.5,81.25
6115.0,32960.5,82.5
6116.0,33000.0,83.75
6117.0,32881.0,81.25
6118.0,32960.0,83.75
6119.0,32920.0,76.25
6120.0,32960.0,82.5
6121.0,33040.0,87.5
6122.0,32921.0,82.5
6123.0,32960.0,83.75
6124.0,32960.5,85.0
6125.0,32960.5,81.25
6126.0,33000.0,78.75
6127.0,32961.0,78.75
6128.0,32960.0,81.25
6129.0,32980.5,81.25
6130.0,32960.5,90.0
6131.0,32961.0,83.75
6132.0,32980.5,81.28125
6133.0,32961.0,76.25
6134.0,33020.5,80.03125
6135.0,33000.0,81.25
6136.0,32960.0,80.0
6137.0,33000.0,82.5
6138.0,33020.5,78.75
6139.0,33001.0,80.0
6140.0,33040.0,83.75
6141.0,32960.0,83.75
6142.0,32980.5,88.75
6143.0,33001.0,80.0
6144.0,32961.0,82.5
6145.0,33040.0,81.25
6146.0,33040.0,80.0
6147.0,33041.0,80.0
6148.0,33040.0,80.0
6149.0,33000.0,81.25
6150.0,33000.0,76.25
6151.0,33000.5,86.25
6152.0,33060.5,85.0
6153.0,33060.5,85.0
6154.0,33000.0,83.75
6155.0,33100.5,86.25
6156.0,33040.0,83.75
6157.0,33000.5,82.5
6158.0,33040.0,82.5
6159.0,33020.5,80.0
6160.0,33040.0,78.75
6161.0,33020.5,80.0
6162.0,33001.0,78.75
6163.0,33080.0,88.75
6164.0,33040.0,83.75
6165.0,33001.0,85.0
6166.0,33040.5,83.75
6167.0,33161.0,81.25
6168.0,33061.0,78.75
6169.0,33041.0,77.5
6170.0,33060.5,86.25
6171.0,33080.5,81.25
6172.0,33080.0,83.75
6173.0,33100.5,82.5
6174.0,33160.5,85.0
6175.0,33140.5,82.5
6176.0,33081.0,86.25
6177.0,33140.5,77.5
6178.0,33120.0,82.5
6179.0,33141.0,82.5
6180.0,33160.0,92.5
6181.0,33161.0,78.75
6182.0,33120.0,80.0
6183.0,33140.5,80.0
6184.0,33180.5,81.25
6185.0,33120.0,83.75
6186.0,33120.0,88.75
6187.0,33120.0,308.75
6188.0,33180.0,82.5
6189.0,33080.0,80.0
6190.0,33080.0,83.75
6191.0,33161.0,72.5
6192.0,33120.0,80.0
6193.0,33160.0,80.0
6194.0,33140.5,83.78125
6195.0,33160.0,83.75
6196.0,33161.0,85.0
6197.0,33140.5,76.25
6198.0,33160.5,88.75
6199.0,33241.0,88.75
6200.0,33120.5,85.0
6201.0,33160.5,86.25
6202.0,33120.0,75.0
6203.0,33120.0,86.25
6204.0,33121.0,86.25
6205.0,33161.0,81.25
6206.0,33180.0,78.75
6207.0,33120.0,78.75
6208.0,33120.5,81.25
6209.0,33160.0,78.75
6210.0,33200.0,83.75
6211.0,33160.0,83.75
6212.0,33200.0,83.75
6213.0,33160.5,86.25
6214.0,33240.0,78.75
6215.0,33161.0,82.5
6216.0,33121.0,81.25
6217.0,33200.5,83.75
6218.0,33200.5,82.5
6219.0,33160.5,82.5
6220.0,33220.5,83.75
6221.0,33160.5,81.25
6222.0,33200.0,85.0
6223.0,33161.0,86.25
6224.0,33180.5,83.75
6225.0,33281.0,80.0
6226.0,33360.5,87.5
6227.0,33280.5,82.5
6228.0,33220.5,83.75
6229.0,33220.5,87.5
6230.0,33220.0,85.0
6231.0,33240.0,83.75
6232.0,33200.0,82.5
6233.0,33240.0,85.0
6234.0,33200.0,83.75
6235.0,33280.5,81.25
6236.0,33240.5,87.5
6237.0,33220.0,82.5
6238.0,33240.0,83.75
6239.0,33320.0,85.0
6240.0,33240.0,76.25
6241.0,33240.0,85.0
6242.0,33240.5,80.0
6243.0,33200.0,78.75
6244.0,33240.0,83.75
6245.0,33241.0,83.75
6246.0,33321.0,82.5
6247.0,33200.5,81.25
6248.0,33241.0,77.5
6249.0,33220.5,86.25
6250.0,33240.0,81.25
6251.0,33260.5,87.5
6252.0,33240.0,82.5
6253.0,33240.5,80.0
6254.0,33241.0,83.75
6255.0,33240.0,77.5
6256.0,33280.0,83.75
6257.0,33240.5,86.25
6258.0,33260.5,103.75
6259.0,33240.0,75.0
6260.0,33241.0,83.75
6261.0,33280.0,76.25
6262.0,33300.5,76.25
6263.0,33280.0,87.5
6264.0,33260.5,83.75
6265.0,33280.0,80.0
6266.0,33280.0,81.25
6267.0,33240.5,83.75
6268.0,33280.5,81.25
6269.0,33280.5,83.75
6270.0,33340.5,82.5
6271.0,33281.0,83.75
6272.0,33240.0,78.75
6273.0,33240.0,81.25
6274.0,33280.0,85.0
6275.0,33280.0,81.25
6276.0,33300.5,77.5
6277.0,33280.0,82.5
6278.0,33280.0,80.0
6279.0,33360.0,81.25
6280.0,33380.5,82.5
6281.0,33281.0,87.5
6282.0,33320.0,78.75
6283.0,33340.5,80.0
6284.0,33420.5,82.5
6285.0,33320.5,83.75
6286.0,33340.0,82.5
6287.0,33340.5,86.25
6288.0,33320.0,76.25
6289.0,33321.0,81.25
6290.0,33340.5,85.0
6291.0,33321.0,85.0
6292.0,33360.0,77.5
6293.0,33320.0,81.25
6294.0,33400.0,75.0
6295.0,33440.0,86.25
6296.0,33420.5,76.25
6297.0,33321.0,76.25
6298.0,33380.5,85.03125
6299.0,33360.0,77.5
6300.0,33360.0,85.0
6301.0,33360.5,78.75
6302.0,33361.0,80.0
6303.0,33361.0,77.5
6304.0,33420.0,81.25
6305.0,33360.0,82.5
6306.0,33400.0,86.25
6307.0,33400.5,83.75
6308.0,33440.0,81.28125
6309.0,33400.0,85.0
6310.0,33400.5,86.25
6311.0,33401.0,81.28125
6312.0,33400.0,85.0
6313.0,33400.0,85.0
6314.0,33420.5,87.5
6315.0,33400.5,265.03125
6316.0,33360.0,78.75
6317.0,33420.0,81.25
6318.0,33401.0,82.5
6319.0,33380.5,78.75
6320.0,33400.0,76.25
6321.0,33440.0,78.75
6322.0,33500.0,77.5
6323.0,33440.0,85.0
6324.0,33480.0,82.5
6325.0,33440.5,88.75
6326.0,33440.5,80.0
6327.0,33401.0,83.75
6328.0,33440.0,83.75
6329.0,33440.5,86.25
6330.0,33501.0,85.0
6331.0,33441.0,86.25
6332.0,33480.0,80.0
6333.0,33440.0,82.5
6334.0,33521.0,88.75
6335.0,33441.0,88.75
6336.0,33440.5,85.0
6337.0,33440.0,80.0
6338.0,33540.0,82.5
6339.0,33420.5,76.25
6340.0,33480.0,83.75
6341.0,33481.0,86.25
6342.0,33481.0,82.5
6343.0,33480.0,372.5
6344.0,33481.0,78.75
6345.0,33540.0,82.5
6346.0,33481.0,77.5
6347.0,33560.0,88.75
6348.0,33460.0,88.75
6349.0,33460.5,83.75
6350.0,33460.5,82.5
6351.0,33520.0,81.25
6352.0,33480.0,83.75
6353.0,33441.0,81.25
6354.0,33480.0,81.25
6355.0,33480.0,83.78125
6356.0,33560.0,85.0
6357.0,33520.0,81.25
6358.0,33560.0,85.0
6359.0,33500.0,85.0
6360.0,33480.0,80.0
6361.0,33520.0,81.25
6362.0,33521.0,86.25
6363.0,33560.0,85.0
6364.0,33500.5,87.5
6365.0,33520.5,81.25
6366.0,33500.5,85.0
6367.0,33560.5,86.28125
6368.0,33580.0,82.5
6369.0,33560.0,87.5
6370.0,33520.0,83.75
6371.0,33481.0,82.5
6372.0,33520.0,80.0
6373.0,33520.5,80.03125
6374.0,33520.0,80.0
6375.0,33540.5,87.5
6376.0,33540.5,78.75
6377.0,33560.0,72.5
6378.0,33520.0,82.5
6379.0,33520.0,82.5
6380.0,33520.0,88.75
6381.0,33520.0,82.5
6382.0,33580.5,86.25
6383.0,33520.0,82.5
6384.0,33520.0,81.25
6385.0,33560.0,80.0
6386.0,33540.5,81.25
6387.0,33600.0,85.0
6388.0,33600.0,81.25
6389.0,33520.0,82.5
6390.0,33560.0,85.0
6391.0,33620.5,85.0
6392.0,33521.0,88.75
6393.0,33560.0,86.25
6394.0,33561.0,75.0
6395.0,33560.5,87.5
6396.0,33600.0,78.75
6397.0,33600.0,81.25
6398.0,33580.5,90.0
6399.0,33560.5,85.0
6400.0,33600.0,83.75
6401.0,33560.0,80.0
6402.0,33561.0,78.75
6403.0,33600.5,85.0
6404.0,33560.0,77.5
6405.0,33600.0,85.0
6406.0,33641.0,90.0
6407.0,33600.0,82.5
6408.0,33600.0,78.75
6409.0,33601.0,82.5
6410.0,33600.5,82.5
6411.0,33580.5,85.0
6412.0,33641.0,81.25
6413.0,33561.0,82.5
6414.0,33640.0,80.0
6415.0,33640.0,81.25
6416.0,33620.5,86.25
6417.0,33640.5,82.5
6418.0,33620.5,83.75
6419.0,33641.0,80.0
6420.0,33601.0,81.25
6421.0,33660.5,87.5
6422.0,33640.0,88.75
6423.0,33700.5,83.75
6424.0,33680.0,87.5
6425.0,33660.5,82.5
6426.0,33680.5,88.75
6427.0,33660.5,90.0
6428.0,33680.0,78.75
6429.0,33680.0,85.0
6430.0,33680.0,86.25
6431.0,33680.0,90.0
6432.0,33641.0,77.5
6433.0,33700.5,77.5
6434.0,33720.0,82.5
6435.0,33680.5,83.75
6436.0,33720.0,87.5
6437.0,33700.0,87.5
6438.0,33760.0,83.75
6439.0,33680.0,82.5
6440.0,33680.0,91.25
6441.0,33660.5,96.25
6442.0,33720.5,96.25
6443.0,33681.0,87.5
6444.0,33700.5,87.5
6445.0,33721.0,81.25
6446.0,33680.0,90.0
6447.0,33700.5,82.5
6448.0,33740.5,87.5
6449.0,33680.0,75.0
6450.0,33701.0,81.25
6451.0,33740.5,81.25
6452.0,33680.0,83.75
6453.0,33680.0,83.75
6454.0,33760.0,78.75
6455.0,33720.5,82.5
6456.0,33740.5,86.25
6457.0,33720.0,80.03125
6458.0,33840.5,80.0
6459.0,33760.0,86.25
6460.0,33720.0,83.75
6461.0,33761.0,82.5
6462.0,33780.5,81.25
6463.0,33800.0,82.5
6464.0,33740.5,82.5
6465.0,33800.0,80.0
6466.0,33760.0,81.25
6467.0,33740.0,81.25
6468.0,33720.0,85.0
6469.0,33760.0,87.5
6470.0,33760.0,93.75
6471.0,33760.5,85.0
6472.0,33800.5,86.25
6473.0,33820.0,82.5
6474.0,33721.0,82.5
6475.0,33800.0,86.25
6476.0,33800.5,88.75
6477.0,33760.5,81.25
6478.0,33761.0,85.0
6479.0,33800.0,80.03125
6480.0,33761.0,78.75
6481.0,33780.5,83.75
6482.0,33800.0,81.28125
6483.0,33800.5,82.5
6484.0,33800.5,86.25
6485.0,33780.5,83.75
6486.0,33800.5,85.0
6487.0,33761.0,80.0
6488.0,33780.5,86.25
6489.0,33821.0,81.28125
6490.0,33840.0,85.0
6491.0,33881.0,82.5
6492.0,33860.5,86.25
6493.0,33801.0,82.5
6494.0,33860.5,81.25
6495.0,33840.0,83.75
6496.0,33840.0,83.75
6497.0,33840.5,78.75
6498.0,33841.0,83.75
6499.0,33860.5,86.25
6500.0,33840.0,80.0
6501.0,33840.0,81.25
6502.0,33780.5,85.0
6503.0,33840.0,86.25
6504.0,33841.0,82.5
6505.0,33860.0,80.0
6506.0,33820.5,77.5
6507.0,33800.0,85.0
6508.0,33920.0,86.25
6509.0,33840.0,81.25
6510.0,33880.0,86.25
6511.0,33880.0,80.0
6512.0,33880.5,83.75
6513.0,33860.5,85.0
6514.0,33920.0,78.75
6515.0,33840.5,81.25
6516.0,33881.0,87.5
6517.0,33880.5,81.25
6518.0,33880.0,81.25
6519.0,33920.0,76.25
6520.0,33880.5,75.0
6521.0,33841.0,83.75
6522.0,33880.0,80.0
6523.0,33881.0,85.0
6524.0,33881.0,85.0
6525.0,33960.0,85.0
6526.0,33880.5,82.5
6527.0,33921.0,81.25
6528.0,33920.0,82.5
6529.0,33880.0,81.25
6530.0,33980.5,81.25
6531.0,33941.0,88.75
6532.0,33881.0,82.5
6533.0,33880.0,80.0
6534.0,33920.0,83.75
6535.0,33880.0,85.0
6536.0,33881.0,86.25
6537.0,33920.0,80.0
6538.0,33881.0,83.75
6539.0,33920.0,91.25
6540.0,33920.0,88.75
6541.0,33881.0,85.0
6542.0,33920.5,90.0
6543.0,33921.0,83.78125
6544.0,33920.5,81.25
6545.0,33921.0,85.0
6546.0,33920.0,87.5
6547.0,33881.0,81.25
6548.0,33920.0,81.25
6549.0,33880.5,76.25
6550.0,33920.5,81.25
6551.0,33900.5,86.25
6552.0,33940.5,87.5
6553.0,33921.0,77.53125
6554.0,33920.5,82.5
6555.0,33961.0,97.5
6556.0,34000.0,88.75
6557.0,33940.5,86.25
6558.0,33960.5,95.0
6559.0,33920.5,81.25
6560.0,33960.0,82.5
6561.0,33960.5,83.75
6562.0,34040.5,80.0
6563.0,33980.0,82.5
6564.0,33960.5,83.75
6565.0,34060.5,78.75
6566.0,33961.0,83.75
6567.0,34001.0,82.5
6568.0,33960.0,81.25
6569.0,34000.0,78.75
6570.0,34000.0,82.5
6571.0,33961.0,83.75
6572.0,34041.0,83.75
6573.0,34000.5,81.25
6574.0,34120.0,77.5
6575.0,34020.5,88.75
6576.0,34000.5,78.75
6577.0,34000.0,90.0
6578.0,34080.0,80.0
6579.0,34021.0,237.5
6580.0,34040.0,81.25
6581.0,34040.0,81.25
6582.0,34081.0,88.75
6583.0,34040.0,77.5
6584.0,34020.0,80.0
6585.0,34000.5,81.25
6586.0,34080.0,85.0
6587.0,34060.5,88.75
6588.0,34080.0,83.75
6589.0,34080.5,85.0
6590.0,34040.0,86.25
6591.0,34040.0,83.75
6592.0,34120.5,77.5
6593.0,34041.0,81.25
6594.0,34140.0,82.5
6595.0,34080.5,82.5
6596.0,34040.0,82.5
6597.0,34041.0,77.5
6598.0,34080.5,83.75
6599.0,34121.0,80.0
6600.0,34080.0,82.5
6601.0,34060.0,81.25
6602.0,34040.5,78.75
6603.0,34060.5,82.5
6604.0,34080.0,81.25
6605.0,34041.0,81.25
6606.0,34100.5,87.5
6607.0,34100.5,80.0
6608.0,34080.0,78.75
6609.0,34080.0,78.75
6610.0,34120.0,80.0
6611.0,34120.0,82.5
6612.0,34100.5,88.75
6613.0,34120.0,76.25
6614.0,34080.5,82.5
6615.0,34160.5,81.25
6616.0,34080.5,87.5
6617.0,34120.5,77.5
6618.0,34080.0,82.5
6619.0,34120.0,77.5
6620.0,34080.0,82.5
6621.0,34161.0,80.0
6622.0,34100.5,90.0
6623.0,34160.0,85.0
6624.0,34121.0,76.25
6625.0,34180.5,87.5
6626.0,34120.0,77.5
6627.0,34160.0,86.25
6628.0,34100.5,85.0
6629.0,34120.0,80.0
6630.0,34080.0,92.5
6631.0,34120.0,83.75
6632.0,34121.0,82.5
6633.0,34160.5,86.25
6634.0,34120.0,87.5
6635.0,34160.0,86.25
6636.0,34161.0,567.53125
6637.0,34121.0,82.5
6638.0,34161.0,78.75
6639.0,34220.5,77.5
6640.0,34140.5,83.75
6641.0,34140.5,81.25
6642.0,34140.5,85.0
6643.0,34121.0,82.5
6644.0,34180.5,88.75
6645.0,34140.5,90.0
6646.0,34220.0,87.5
6647.0,34180.0,85.0
6648.0,34180.5,82.5
6649.0,34240.0,87.5
6650.0,34200.0,85.0
6651.0,34200.0,87.5
6652.0,34160.0,87.5
6653.0,34180.5,82.5
6654.0,34160.0,80.0
6655.0,34241.0,76.25
6656.0,34240.0,81.25
6657.0,34140.5,80.0
6658.0,34160.0,83.75
6659.0,34200.0,81.25
6660.0,34260.5,80.0
6661.0,34200.0,81.25
6662.0,34281.0,82.5
6663.0,34201.0,80.0
6664.0,34201.0,78.75
6665.0,34240.0,80.0
6666.0,34240.0,81.25
6667.0,34280.0,78.75
6668.0,34320.0,83.75
6669.0,34320.5,87.5
6670.0,34241.0,78.75
6671.0,34220.5,83.75
6672.0,34280.0,83.75
6673.0,34240.0,81.25
6674.0,34280.0,87.5
6675.0,34300.5,86.25
6676.0,34220.5,95.0
6677.0,34240.5,82.5
6678.0,34280.0,83.75
6679.0,34280.0,76.28125
6680.0,34240.0,80.0
6681.0,34320.0,86.25
6682.0,34201.0,77.5
6683.0,34260.5,91.25
6684.0,34320.0,85.0
6685.0,34340.5,85.0
6686.0,34280.0,80.0
6687.0,34280.0,85.0
6688.0,34260.5,86.25
6689.0,34281.0,85.0
6690.0,34281.0,91.25
6691.0,34361.0,85.0
6692.0,34320.0,86.25
6693.0,34280.0,83.75
6694.0,34360.0,88.75
6695.0,34241.0,82.5
6696.0,34300.0,81.25
6697.0,34281.0,76.25
6698.0,34280.5,80.0
6699.0,34320.0,80.0
6700.0,34320.0,81.25
6701.0,34320.0,86.25
6702.0,34300.5,80.0
6703.0,34341.0,76.25
6704.0,34280.5,71.25
6705.0,34400.5,88.75
6706.0,34320.5,78.75
6707.0,34360.0,76.25
6708.0,34320.0,81.25
6709.0,34320.0,86.25
6710.0,34361.0,85.0
6711.0,34320.0,80.0
6712.0,34320.0,85.0
6713.0,34340.5,80.0
6714.0,34320.5,80.0
6715.0,34320.0,76.25
6716.0,34360.0,80.0
6717.0,34360.5,80.0
6718.0,34320.0,80.0
6719.0,34340.5,78.75
6720.0,34360.0,85.0
6721.0,34321.0,85.0
6722.0,34281.0,77.5
6723.0,34360.0,83.78125
6724.0,34340.5,77.5
6725.0,34400.0,83.75
6726.0,34360.0,88.75
6727.0,34320.0,87.5
6728.0,34360.0,85.0
6729.0,34321.0,85.0
6730.0,34360.0,78.75
6731.0,34340.5,80.0
6732.0,34320.0,80.0
6733.0,34400.0,80.0
6734.0,34400.0,83.75
