size,min_val,max_val,time,resolution,stdev
5149,1,100000,188242.0,86.875,12118.731
5158,1,100000,188262.0,88.766,12095.432
5167,1,100000,187082.0,91.875,9478.22
5176,1,100000,188062.0,80.0,13964.865
5185,1,100000,187562.0,90.625,11805.616
5194,1,100000,188522.0,81.875,12586.202
5203,1,100000,188082.0,78.75,21447.702
5212,1,100000,188662.0,93.75,9253.688
5221,1,100000,188702.0,78.75,10542.558
5230,1,100000,189202.0,89.375,13257.41
5239,1,100000,187482.0,79.375,10977.898
5248,1,100000,188702.0,81.875,11468.074
5257,1,100000,188522.0,85.625,9638.181
5266,1,100000,188382.0,85.625,10517.455
5275,1,100000,187822.0,84.375,10671.84
5284,1,100000,189402.0,78.125,11326.065
5293,1,100000,188102.0,90.0,11367.348
5302,1,100000,189562.0,86.875,12000.069
5311,1,100000,188322.0,86.875,10859.86
5320,1,100000,189022.0,88.141,10598.761
5329,1,100000,187762.0,86.875,9652.751
5338,1,100000,189602.0,79.375,9044.018
5347,1,100000,188022.0,86.25,11951.351
5356,1,100000,188762.0,84.375,12320.901
5365,1,100000,188802.0,82.5,9962.619
5374,1,100000,189562.0,87.5,12527.805
5383,1,100000,188242.0,82.5,12830.117
5392,1,100000,190182.0,81.25,10938.995
5401,1,100000,188022.0,89.375,10990.4
5410,1,100000,190082.0,80.0,11216.377
5419,1,100000,189382.0,93.75,11442.005
5428,1,100000,189582.0,83.125,10191.665
5437,1,100000,188141.5,81.25,9996.708
5446,1,100000,190122.0,87.5,11970.101
5455,1,100000,188861.5,87.5,8794.208
5464,1,100000,190642.0,78.125,10931.757
5473,1,100000,189242.0,83.125,57332.385
5482,1,100000,190682.0,85.0,8980.605
5491,1,100000,188761.5,85.0,10806.292
5500,1,100000,190702.0,94.391,13392.597
5509,1,100000,188702.0,81.25,11213.558
5518,1,100000,190622.0,85.625,12130.39
5527,1,100000,189502.0,86.266,9193.594
5536,1,100000,190342.0,83.125,10248.083
5545,1,100000,189482.0,80.625,11121.963
5554,1,100000,190742.0,78.125,10557.446
5563,1,100000,188962.0,88.125,10530.02
5572,1,100000,191222.0,95.0,8859.961
5581,1,100000,189922.0,94.375,9747.58
5590,1,100000,190762.0,89.375,9764.902
5599,1,100000,190042.0,94.375,11030.151
5608,1,100000,190942.0,82.5,12483.592
5617,1,100000,189162.0,76.25,13131.135
5626,1,100000,191102.0,89.375,14266.604
5635,1,100000,190282.0,91.875,13193.512
5644,1,100000,191222.0,87.5,60997.373
5653,1,100000,189982.0,85.625,12518.868
5662,1,100000,190982.0,83.125,13200.881
5671,1,100000,189082.0,90.625,10040.848
5680,1,100000,191622.0,83.125,13045.401
5689,1,100000,194762.0,88.75,16437.334
5698,1,100000,199962.0,81.25,60666.052
5707,1,100000,196942.0,90.016,11666.59
5716,1,100000,192522.0,91.266,10026.418
5725,1,100000,189562.0,80.0,11892.451
5734,1,100000,190682.0,87.5,7671.253
5743,1,100000,190582.0,86.875,17765.335
5752,1,100000,197542.5,93.75,10855.375
5761,1,100000,197082.0,83.125,9783.678
5770,1,100000,193382.0,84.375,9131.231
5779,1,100000,189862.0,83.766,7926.592
5788,1,100000,191402.0,81.875,6151.669
5797,1,100000,189922.0,81.875,10698.124
5806,1,100000,190742.0,88.125,12829.869
5815,1,100000,189882.0,84.375,11843.179
